sentiment,id,date,query,user,text
1,2189553446,Tue Jun 16 00:18:34 PDT 2009,NO_QUERY,axiomdesign,need me to come over with some comfort food
1,1881138615,Fri May 22 03:43:48 PDT 2009,NO_QUERY,Babygal219,i see the sunrise its friiiiday
0,2191394217,Tue Jun 16 05:10:56 PDT 2009,NO_QUERY,MarineMP1,i hope andrew does great today going to bed work tomorrow
1,1978705275,Sun May 31 00:11:39 PDT 2009,NO_QUERY,ginoboi,haha im having a very slow paced day today aimee was here again a while ago
1,1759816217,Sun May 10 20:01:43 PDT 2009,NO_QUERY,marles1017,writing a book no like seriously im going to write a book like right now sorry erin i took out the is for this one
0,1969909616,Sat May 30 01:41:35 PDT 2009,NO_QUERY,Socaltrojan,yeah i would love to check it out in person it looks so neat too bad noone i know has it laughing out loud i wish
1,1678109388,Sat May 02 05:32:03 PDT 2009,NO_QUERY,SammmC,mine was the original n95
1,2192910605,Tue Jun 16 07:43:45 PDT 2009,NO_QUERY,mel2ndchances,gotta be an early dinner tonight group ride tonight if i can beat the traffic
1,1687664751,Sun May 03 09:16:59 PDT 2009,NO_QUERY,KaKaKaty,i love and i dont care if im too old
1,2058830242,Sat Jun 06 15:42:44 PDT 2009,NO_QUERY,JessieeLouisee,is in bed now night all x x
0,1880190216,Fri May 22 00:23:32 PDT 2009,NO_QUERY,abphd,finally going to attempt to get some sleep
0,2252926841,Sat Jun 20 07:15:42 PDT 2009,NO_QUERY,dagulz,three days ago i was looking at pics from ye olde times now you lie dead rip bro
0,1999813975,Mon Jun 01 20:52:18 PDT 2009,NO_QUERY,Maytwitt,finally found a dress for the wedding but now hubbys job is in peril its gonna get rocky round here
1,2069195329,Sun Jun 07 15:26:08 PDT 2009,NO_QUERY,measured,is interested to see how targetted campaigning does appear to be effective distorting expected trends luckily we were ignored
0,2186711319,Mon Jun 15 19:13:38 PDT 2009,NO_QUERY,akjava,going to bed early tonight maybe wrist hurst so bad from baseball scraped it up pretty bad
1,1984158103,Sun May 31 14:33:17 PDT 2009,NO_QUERY,HEYYMandyy,good luck tonight sweetie i hope you win you deserve it cause your amazing i said my prayers for you god bless
0,1686297644,Sun May 03 04:46:57 PDT 2009,NO_QUERY,Matoro3311,might go to see that new xmen film againneed to have a thesis in for tuesday plus studying
0,1881090487,Fri May 22 03:34:03 PDT 2009,NO_QUERY,hoss,yep even without bags yeah it was 0 but it has changed now
1,1559130041,Sun Apr 19 10:20:17 PDT 2009,NO_QUERY,Hjoorth,i know hahah
0,1989290946,Mon Jun 01 01:00:41 PDT 2009,NO_QUERY,MKCOL,oh pooh trust hes ok now egg shaped lump on head i bet lots of zeds for you today then
0,2013903228,Tue Jun 02 23:54:05 PDT 2009,NO_QUERY,TatOoZz,well i feel boringgood luck too all i hate geography
0,2226330527,Thu Jun 18 11:49:12 PDT 2009,NO_QUERY,JazzFiske,having some horrible second thoughts and dredging a certain person who ruined the last three years of my life back to the surface
1,1985986504,Sun May 31 18:08:31 PDT 2009,NO_QUERY,pauloricleite,black eyed peas  i gotta feeling ober remix  preview   quero replies
1,1999121365,Mon Jun 01 19:40:41 PDT 2009,NO_QUERY,lrz,you better not disappoint the audience
0,2194454791,Tue Jun 16 09:49:03 PDT 2009,NO_QUERY,Najooj,my stummy hurts i do not know whyyyy
1,1834728130,Mon May 18 04:00:21 PDT 2009,NO_QUERY,Houeida,i add an antacid to this combination
0,1977195534,Sat May 30 20:20:57 PDT 2009,NO_QUERY,joeybean,at least find me at some point to say hi
1,2069064144,Sun Jun 07 15:11:46 PDT 2009,NO_QUERY,LizSkoczylas,come on over
0,2056754405,Sat Jun 06 11:43:53 PDT 2009,NO_QUERY,coleb723,waiting on my boy to arrive from san deigobut he doesnt feel good tonight should be interesting huh
1,1678219242,Sat May 02 05:57:49 PDT 2009,NO_QUERY,chrisentheo,wolverine was quite good thanks for organising lau
0,2297871253,Tue Jun 23 10:58:40 PDT 2009,NO_QUERY,letterbombx723,i was so ticked yesterday when they cut into the middle of the show and after a friday cliffhanger
1,1961297128,Fri May 29 09:17:06 PDT 2009,NO_QUERY,saujia49,tgif feel like listening to carlin or russell peters tickle myself
1,1969982316,Sat May 30 01:58:56 PDT 2009,NO_QUERY,Maximilus,thanks honey umefika wapi sasa
1,2014949178,Wed Jun 03 03:13:04 PDT 2009,NO_QUERY,Jessg85,yay people wana be my friend maybe im not quotjust entertainmentquot ha ha
0,1834246422,Mon May 18 02:11:36 PDT 2009,NO_QUERY,Gurlstrange,not going i dont drink
0,1993603310,Mon Jun 01 10:38:34 PDT 2009,NO_QUERY,miss_r,my tokio hotel head hurts
1,1957691563,Fri May 29 01:17:53 PDT 2009,NO_QUERY,ngishere,happy shavuot a lot of water
1,2184205984,Mon Jun 15 15:34:23 PDT 2009,NO_QUERY,SherriErwin,i survived bringing my dad in for surgery today hes home recovering now best wishes to your mom
1,1993058291,Mon Jun 01 09:45:49 PDT 2009,NO_QUERY,jakobyte,peace park cork weather is unbelievably good fed and new shoes to boot all in all gravy manix flynn on drivetime soon must listen
0,1553389191,Sat Apr 18 14:08:08 PDT 2009,NO_QUERY,beccaajoy,here we go againn
0,2265182695,Sun Jun 21 05:59:36 PDT 2009,NO_QUERY,abcdefglynis,im sneezing like mad now cannot take it
0,2055062723,Sat Jun 06 08:37:36 PDT 2009,NO_QUERY,Laurii_,want to have my twilight dvd too some just got it today from amazon
1,1573928651,Tue Apr 21 03:30:59 PDT 2009,NO_QUERY,violeta_c,design interesant dar cred ca e cam exagerata faza cu quotfirst start pagequot ma distrat mesajul quotfish where the fish arequot
1,1834452429,Mon May 18 02:59:42 PDT 2009,NO_QUERY,ashleigh92,hey you okayhope your onlinei really want to talk to you x
1,1687464883,Sun May 03 08:46:09 PDT 2009,NO_QUERY,aledelreal,off to the beach
0,2211451905,Wed Jun 17 12:52:19 PDT 2009,NO_QUERY,lionl,hey i suffered i spent two hours hitting the update button to have this show up every single time
1,1693267611,Sun May 03 22:02:02 PDT 2009,NO_QUERY,clauds567,last class got cancelled woo and is gonna play some sims 2
0,2058725950,Sat Jun 06 15:30:35 PDT 2009,NO_QUERY,valdivia1,i dont wanna go to work very seriously contemplating just not showing up
1,1824918255,Sun May 17 03:31:19 PDT 2009,NO_QUERY,rgoodchild,actually i do im just pretty firmly at one end of it as some must be if its a continum
1,1996441333,Mon Jun 01 15:05:21 PDT 2009,NO_QUERY,BabyLionTamer,received a beautiful bouquet of flowers today out with the girls for my 21st while were all together
1,2002622235,Tue Jun 02 04:44:05 PDT 2009,NO_QUERY,okesanne,hello there is an award for you over on my blog if you would like to take a peak
0,2072444681,Sun Jun 07 21:02:16 PDT 2009,NO_QUERY,jenjnyjen,pimples attack arghhhhhhhhh
0,2205406871,Wed Jun 17 04:40:14 PDT 2009,NO_QUERY,AlanConstable,reviewing more documents
1,2061919957,Sat Jun 06 21:54:58 PDT 2009,NO_QUERY,KarenMaunu_LWB,ty going to try want to enjoy party for tyler expecting about 200running on adrenalineu must understand
0,2226874113,Thu Jun 18 12:29:46 PDT 2009,NO_QUERY,eagledawg,that sucks im sorry
1,1975410226,Sat May 30 15:05:54 PDT 2009,NO_QUERY,JustinWWest,at work protecting the innocent weak from the guilty strong
0,2250810635,Sat Jun 20 01:33:23 PDT 2009,NO_QUERY,lost_dog,i am lost please help me find a good home
0,2064785511,Sun Jun 07 07:09:54 PDT 2009,NO_QUERY,tashkayako,well they dont tour here in europe i live in germany i hope they come next year
0,1970814081,Sat May 30 05:18:15 PDT 2009,NO_QUERY,TammySassin,oh geeezthis is the last saturday isnt it im going to miss it
1,1680239829,Sat May 02 11:13:26 PDT 2009,NO_QUERY,flybitty,word ive been anticipating this day
0,2004913150,Tue Jun 02 08:56:07 PDT 2009,NO_QUERY,Sweenerx,i miss you and i bought teenvogue today
0,2221534030,Thu Jun 18 05:33:40 PDT 2009,NO_QUERY,webdesignfanboy,was really looking forward to 30 but now i have no internet on my iphone
1,1980409856,Sun May 31 06:39:43 PDT 2009,NO_QUERY,nlfrederick,gonna go get my jesus on this morning movie awards tonight yay go twilight  especially for that one award  yknow best kiss
1,1881147675,Fri May 22 03:45:32 PDT 2009,NO_QUERY,circeplum,although personally would lose the tomato apols if overtweeting about em have become something of an obsession
1,1998373070,Mon Jun 01 18:26:31 PDT 2009,NO_QUERY,BlondCookie,i have zero dates wanna switch
1,1469532134,Tue Apr 07 06:39:58 PDT 2009,NO_QUERY,ebayfans,deep down inside
1,2065782310,Sun Jun 07 09:16:45 PDT 2009,NO_QUERY,Chloejp1,it would make my day if you said happy birthday to me please reply x
1,1676396421,Fri May 01 21:55:33 PDT 2009,NO_QUERY,pikeletandpie,slowly i am just chilling out really getting stuff ready today to photograph tomorrow so fingers crossed for good light
1,1794073160,Thu May 14 04:52:50 PDT 2009,NO_QUERY,aureliom,your avatar mockingly self screaming in horror at the pastiche kitsch of real horror good morning sweetie
1,2070579705,Sun Jun 07 17:56:54 PDT 2009,NO_QUERY,clairici,yeah i know its sooo nice thanks for the comment about it  god bless
1,1693830965,Sun May 03 23:57:12 PDT 2009,NO_QUERY,gcluley,thanks for all motherinlaw netbook suggestions i think acer aspire one in pink it is
1,1969125921,Fri May 29 23:05:56 PDT 2009,NO_QUERY,alyssapoppin,done with the sho back and shoulders are killin you know what that meanstime to icy hot it up
0,2189978702,Tue Jun 16 01:25:34 PDT 2009,NO_QUERY,doodleguy,should be sleeeping but face book thinks otherwise
1,2069790409,Sun Jun 07 16:31:56 PDT 2009,NO_QUERY,IWannaHaveFun,i know is in the only thing that i belive belive me girl im soppourt u
0,1985382509,Sun May 31 17:00:05 PDT 2009,NO_QUERY,HFL_WSU1234,just got back to wright state starting to clean my room
0,1989211351,Mon Jun 01 00:43:45 PDT 2009,NO_QUERY,Mousethefiend,hooray i finally get to go to bed got to get up early im heading back to the gym tomorrow
0,2324489610,Thu Jun 25 03:17:08 PDT 2009,NO_QUERY,Kelliekk,a that is so beautiful i just need to be in his arms tonight
1,2002165657,Tue Jun 02 03:21:45 PDT 2009,NO_QUERY,nmccallion,it works
1,1796806092,Thu May 14 10:03:54 PDT 2009,NO_QUERY,MouthyGirl,glad to meet you
0,1551083247,Sat Apr 18 08:06:08 PDT 2009,NO_QUERY,D0NN1E,has to work at the hospital todayand is not happy about it
0,1835482749,Mon May 18 06:05:37 PDT 2009,NO_QUERY,xaaan,why does britney fck  vids keep following me i already blocked himher or whatever help does this user have tons of accounts
0,1824241271,Sun May 17 00:34:13 PDT 2009,NO_QUERY,LittleYellowJen,my family is picking on me
0,2002597835,Tue Jun 02 04:40:05 PDT 2009,NO_QUERY,claudia10,the first 10 all correct answers have been received already
1,1986879822,Sun May 31 19:27:07 PDT 2009,NO_QUERY,xobellamariexo,i love you
0,2266274091,Sun Jun 21 08:13:03 PDT 2009,NO_QUERY,jasbits,am trying damn hard to sleep
0,1690934602,Sun May 03 16:42:55 PDT 2009,NO_QUERY,JBsuperfan1,what teacher assigns a whole heap of homework on a weekend my teacher drawing a mp of columbia
1,2067397499,Sun Jun 07 12:16:19 PDT 2009,NO_QUERY,erinmharris,fun as long as youre not sitting next to a bunch of fans presuming youre a bruins fan of course
1,2030759039,Thu Jun 04 08:50:27 PDT 2009,NO_QUERY,mouseylocks,black coffee after 9pm wasnt a very bright idea
0,2266880070,Sun Jun 21 09:15:11 PDT 2009,NO_QUERY,GetSomeQ,missing my little bro today and feeling sooo sad for my niece
1,1976585498,Sat May 30 18:30:43 PDT 2009,NO_QUERY,hijademusica,betaing a friends fanfic
0,1679414718,Sat May 02 09:17:55 PDT 2009,NO_QUERY,pob34,see told you be in trouble with
1,2049326166,Fri Jun 05 16:41:09 PDT 2009,NO_QUERY,MLBARKDOLL,yay just realized im not driving this trip and can do all the twittering
1,2186060053,Mon Jun 15 18:17:53 PDT 2009,NO_QUERY,kayevalencia,good morning twitterville im in school right now hows everyone doin
0,1981623563,Sun May 31 09:32:49 PDT 2009,NO_QUERY,Tylerprider,no manhattan beach is in la i wish i would be seeing you so soon seriously organize a west coast show and come here
1,2177212628,Mon Jun 15 05:40:53 PDT 2009,NO_QUERY,thatrhigirl,ah its a beautiful day out iloveyou
1,2176161440,Mon Jun 15 03:05:22 PDT 2009,NO_QUERY,slrthree,just relax youll do just fine
1,2014604571,Wed Jun 03 02:04:55 PDT 2009,NO_QUERY,xia0na,will get blackberry this sunday
1,1468210629,Tue Apr 07 00:19:05 PDT 2009,NO_QUERY,broganXD,morning in the caravan at the mo and its freezing but last night was classs today should be awesomee
0,1678621773,Sat May 02 07:15:55 PDT 2009,NO_QUERY,cootiesncreme,relapsinggg fuckkk i wannalive somwhere far away from him
1,2070787129,Sun Jun 07 18:17:47 PDT 2009,NO_QUERY,KP_eezy,thanks good luck to you too ill report back after thursdays weigh in if you have any qs on what food is good holla
1,2013164526,Tue Jun 02 22:03:16 PDT 2009,NO_QUERY,finksgirl,dear jackass on twitter stop being an attention whore by posting green day in your tweet thanks i think they did lovely as ever
0,1468981934,Tue Apr 07 04:41:58 PDT 2009,NO_QUERY,Jowie85,the way i have been feeling the last few days and nights i think i have conficker it tried playing opossum it didnt work
1,1679278884,Sat May 02 08:58:25 PDT 2009,NO_QUERY,kiddio,yay for alone time at the grocery store crazy how our priorities change
0,2236261675,Fri Jun 19 03:15:11 PDT 2009,NO_QUERY,courtney_xxx,shaun amp andy are on a chatroom right now except it crashed
0,2322925749,Wed Jun 24 23:33:09 PDT 2009,NO_QUERY,gustika,waiting for daddy iyenk in citos with iyenkto and ganeto  whats taking him so long
1,1677704914,Sat May 02 03:32:07 PDT 2009,NO_QUERY,MrsDesrosiers,third concert dvd today 1 simple plan 2 good charlotte and now mcfly what a great day
1,1967021777,Fri May 29 18:49:51 PDT 2009,NO_QUERY,LolaHedoOnline,surewhats up
1,1989274715,Mon Jun 01 00:57:32 PDT 2009,NO_QUERY,CSI_PrintChick,laughing out loud just checking cuz chon is a nickname for something in spanish
0,2057381730,Sat Jun 06 12:54:02 PDT 2009,NO_QUERY,jjjohannaaa,noo its the worst feeling e v e r and the feeling when you know that youll never going to meet him with the big h either
0,2180448866,Mon Jun 15 10:29:12 PDT 2009,NO_QUERY,Hot_choco,really want to go to movie with him startrek and drag to hell or else
1,1982532370,Sun May 31 11:23:53 PDT 2009,NO_QUERY,bradcallahan,ahh yay im so excited
1,2174489853,Sun Jun 14 22:39:43 PDT 2009,NO_QUERY,Robin4Homes,looking forward to meeting you
1,2190523257,Tue Jun 16 02:58:38 PDT 2009,NO_QUERY,alanakirsty,you finally have twitter
1,1468475324,Tue Apr 07 01:54:00 PDT 2009,NO_QUERY,NinjaSteen,were all grateful for the beautiful music you share and dedication you give to us thank you  youre amazing
0,2064544478,Sun Jun 07 06:33:25 PDT 2009,NO_QUERY,skipsonrecord,my eyes burn
1,1975786548,Sat May 30 15:54:05 PDT 2009,NO_QUERY,laurabolger,liked that bb show small glance at my fav couples and mark frith was on it i love mark frith he put me in his book
1,1982216239,Sun May 31 10:45:44 PDT 2009,NO_QUERY,MrsLillifee,ncis2015 yeah thats it
1,1828048485,Sun May 17 11:59:11 PDT 2009,NO_QUERY,maximedossantos,jimi hendrix live at woodstock 69 on tv
1,2052815035,Sat Jun 06 02:07:46 PDT 2009,NO_QUERY,tawnysmith,i love angels and airwaves
0,2018964707,Wed Jun 03 10:47:17 PDT 2009,NO_QUERY,Doodlebug18,i am feeling so ill today my throat is swollen and i just feel ugh bad times
1,2000670928,Mon Jun 01 22:39:49 PDT 2009,NO_QUERY,skhan92,you look fabulous congrats on the award ily
1,1968118461,Fri May 29 20:47:38 PDT 2009,NO_QUERY,pinkolive,thank you hope your friend loves the combo gift
1,1556383579,Sat Apr 18 22:37:40 PDT 2009,NO_QUERY,CoLoMom,is watching lost on abccom  why have i never watched online before so going to do this every week
0,1795548707,Thu May 14 07:57:58 PDT 2009,NO_QUERY,Johonoknat,thats no fun
0,1690797517,Sun May 03 16:24:06 PDT 2009,NO_QUERY,redvers,quite good so far another day to go and yes one more at the end of may then none until end of august
0,1969060658,Fri May 29 22:55:39 PDT 2009,NO_QUERY,skylaarsays,yeah johnny and june are cute but imagine being his first wife seeing them all over
0,2302728409,Tue Jun 23 17:12:47 PDT 2009,NO_QUERY,lady_leo510,worse day off evvverrr
0,2263324338,Sun Jun 21 00:30:49 PDT 2009,NO_QUERY,Kayna7,finally going to leave soon back to the casa in the state next to cali
0,2069540321,Sun Jun 07 16:03:55 PDT 2009,NO_QUERY,timethief,im sending you a hug because i miss you
0,2257159340,Sat Jun 20 13:53:30 PDT 2009,NO_QUERY,haleebailey,first day of summer and im already bored
0,2051966371,Fri Jun 05 23:16:33 PDT 2009,NO_QUERY,RonLuv,trying to go to sleep after waking up to the thunder and lightning where is the sun
0,1557726734,Sun Apr 19 05:42:48 PDT 2009,NO_QUERY,Idadorable,5 hours sleep tonight i was worried sick but who cared
1,1972178784,Sat May 30 08:43:19 PDT 2009,NO_QUERY,sanewolf,heh its good to go back and watch the oldies
0,1468767010,Tue Apr 07 03:37:30 PDT 2009,NO_QUERY,choocom,fed up stir crazy bought lovely new clothes lst wk and havent even got them out of the bag
0,2249341804,Fri Jun 19 22:09:08 PDT 2009,NO_QUERY,BlaqueSatinDoll,im so fxn distracted i think ima go water my lawn but then again its mad hot outside i do not know im in a lazy kind of way
1,1469341606,Tue Apr 07 06:04:27 PDT 2009,NO_QUERY,CaroZ,quota little bit of paranoia could prolong your lifehow much do you ever really know about the person sharing your roomquot  law amp order
0,2209178813,Wed Jun 17 10:05:59 PDT 2009,NO_QUERY,sreestar,finallly twitter wouldnt let me in x
0,1556118803,Sat Apr 18 21:42:30 PDT 2009,NO_QUERY,Neekzter,im sorry to hear that
0,2254751702,Sat Jun 20 10:13:44 PDT 2009,NO_QUERY,loserluigi,i feel somewhat betterslept for 12 hrsbut still coughin amp have a sore bodyi never get sicklast time was 3 years ago bubbas tonight
1,2183125517,Mon Jun 15 14:04:48 PDT 2009,NO_QUERY,tweeteradder15,get 100 followers a day using once you add everyone you are on the train or pay vip
0,2245271211,Fri Jun 19 15:53:55 PDT 2009,NO_QUERY,jordand09,considering you didnt see my tweets now im worried you didnt get my entries into the wristband contests
1,1554074084,Sat Apr 18 15:59:55 PDT 2009,NO_QUERY,damana,now for a day of running around like a crazy person trying to get organized for a week away from home im sooooo excited
1,2057317269,Sat Jun 06 12:46:38 PDT 2009,NO_QUERY,kjarrett,do we really need another social network fight back say no to taggedcom
0,1695132804,Mon May 04 05:17:58 PDT 2009,NO_QUERY,MiladCA,what should i do  i got belly aches
0,1833525440,Sun May 17 23:34:06 PDT 2009,NO_QUERY,kin_meng,walking around aimlessly in tropicana city mall
1,1979304464,Sun May 31 02:28:36 PDT 2009,NO_QUERY,julietANNA,ok thnx
1,1991718460,Mon Jun 01 07:32:31 PDT 2009,NO_QUERY,thinkgeek,we trust you found your way to safety and are well rested this morning
1,1997658519,Mon Jun 01 17:14:01 PDT 2009,NO_QUERY,jennlaxsitup,thats what  he said she said love ya boooo
1,2054891764,Sat Jun 06 08:17:25 PDT 2009,NO_QUERY,ChiFoodPlanet,your a true blue cub fan i ride with the other side of the town but we can still be friends though
1,1976544278,Sat May 30 18:24:16 PDT 2009,NO_QUERY,chelseysayshug,about to see up 3d
0,2321491177,Wed Jun 24 21:07:52 PDT 2009,NO_QUERY,knittyandcolor,sadly yes so yes people read this
0,1971736018,Sat May 30 07:47:00 PDT 2009,NO_QUERY,AfrikanBella,i think im sick there goes the rest of my weekend
0,2007955139,Tue Jun 02 13:24:11 PDT 2009,NO_QUERY,aprilbirdy,yeah i need it got one on thursday and friday though
1,2003657825,Tue Jun 02 06:55:38 PDT 2009,NO_QUERY,Delacroix710,bouncing the track laughing out loud
0,2303333316,Tue Jun 23 18:02:46 PDT 2009,NO_QUERY,ClownLuv,will do im all behind on mah tweetin
1,1676994547,Sat May 02 00:01:10 PDT 2009,NO_QUERY,yarnaboutyarn,i visited your shop yesterday amp im looking forward to my reading
1,1986520849,Sun May 31 18:57:06 PDT 2009,NO_QUERY,MeganWolery,fast in the morning then tennis then dayton
0,2066131173,Sun Jun 07 09:56:53 PDT 2009,NO_QUERY,debbie_ann77,baseball hater laughing out loud
0,2202732638,Tue Jun 16 22:18:50 PDT 2009,NO_QUERY,choisu,im leaving i will miss you guys my last day is friday
0,1553397838,Sat Apr 18 14:09:36 PDT 2009,NO_QUERY,vinniebellio,the theater was such bad ya have no ideia how much bad it was
0,2059361925,Sat Jun 06 16:46:47 PDT 2009,NO_QUERY,blackfonzie,i feel bad i actually didnt get postrace pix of nik but she wasnt up to having her photo taken
0,2244690697,Fri Jun 19 15:05:04 PDT 2009,NO_QUERY,LucilleRose,listening to music  dosnt think ben should cut his hair gtgt lonly booo sucks
1,1981130656,Sun May 31 08:29:16 PDT 2009,NO_QUERY,LucyIsla,all about you is on the dfs advert
1,2015235384,Wed Jun 03 04:05:54 PDT 2009,NO_QUERY,changdice,stalked her ip amp myspace as well as royal pirates and everything matched up were pretty sure she really is moonchuls sis
0,2186449898,Mon Jun 15 18:51:26 PDT 2009,NO_QUERY,danicabrindley,started summer school today and i gots like 4 hours of hw who wants to bring me ice cream
1,1694836642,Mon May 04 04:18:35 PDT 2009,NO_QUERY,dcno1,is now on twitter
1,2012501115,Tue Jun 02 20:45:52 PDT 2009,NO_QUERY,anotherjesse,awesome thats the important part of success
1,1969873329,Sat May 30 01:33:09 PDT 2009,NO_QUERY,nadiapariss,when i feel like thissss  i turn to him
0,2206777540,Wed Jun 17 07:02:26 PDT 2009,NO_QUERY,WHEEZYDABOSS,ok im  work which means no service so no twittering very depressed about that well my twitterers ill have 2 talk 2 you later bye
1,2051918165,Fri Jun 05 23:08:40 PDT 2009,NO_QUERY,SicknastyRaeann,i havent talked to you in monthsssss how are you doing
0,2207341150,Wed Jun 17 07:48:34 PDT 2009,NO_QUERY,_Klaudia_,workin all alone 2day 96
0,1971621896,Sat May 30 07:31:23 PDT 2009,NO_QUERY,djcool_m,i work nights and have to drove a hour home sometimes its a nightmare
1,1969030528,Fri May 29 22:50:37 PDT 2009,NO_QUERY,eclecticeddie,just noticed that this is the lakers 30th finals appearance that same number applies to the  of clipper winning games
1,1956497178,Thu May 28 22:00:31 PDT 2009,NO_QUERY,rrg98,lol i thought that was a ny accent he picked up from all those years out there
0,1770714229,Mon May 11 22:02:55 PDT 2009,NO_QUERY,feelingbee,when the stars go blue
1,1686059857,Sun May 03 03:32:39 PDT 2009,NO_QUERY,vseguibar,i hate sitting in this empty apartment soon enough everyone will be here and ill hate being with all of them ahh indecision
1,1965390008,Fri May 29 15:50:11 PDT 2009,NO_QUERY,brianxcrunk,watching grease with alex and bree
1,1975922925,Sat May 30 16:11:43 PDT 2009,NO_QUERY,TastyKeish,i do its alll about motivation in theory
1,2189694941,Tue Jun 16 00:40:05 PDT 2009,NO_QUERY,RachelNicoleXo,lol yeah bella loves her coat it keeps her warm and toastie
0,1975038320,Sat May 30 14:19:04 PDT 2009,NO_QUERY,SMiLEJewelle,ive been home alone scince 1 my mom needs to hurry up im getting hungry
1,2052643699,Sat Jun 06 01:28:06 PDT 2009,NO_QUERY,joannebryce,happy birthday and ta for the ice cream
0,2258408850,Sat Jun 20 15:52:46 PDT 2009,NO_QUERY,Kahaestoeh,i wanna have my yearbook as well loooooooong day of study and some weird evening with drunken turkish people in hagenhaspe never again
1,1835956086,Mon May 18 07:05:23 PDT 2009,NO_QUERY,Charli2505,shopping
1,2053032548,Sat Jun 06 03:00:23 PDT 2009,NO_QUERY,TonyWade,yes i even married a couple
0,1982666049,Sun May 31 11:39:46 PDT 2009,NO_QUERY,GemBabesx,stupiddddddddd english courseworkk and no britains got talent what am i going to do
1,2031414593,Thu Jun 04 09:47:03 PDT 2009,NO_QUERY,saritajoy,hello world going for a run on this lovely gloomy day
0,2204709175,Wed Jun 17 02:55:54 PDT 2009,NO_QUERY,conceptdev,siteowner custom search box fail quotmarketquotquotenauquot does nothing  it still targets us search should be quotonly from australiaquot
1,1752823382,Sat May 09 23:06:50 PDT 2009,NO_QUERY,YaelBeeri,i find this tune to be very sexy smooth have a lovely day
1,2003912863,Tue Jun 02 07:21:34 PDT 2009,NO_QUERY,WinonaWiefel,i am not curious
0,1980634757,Sun May 31 07:16:35 PDT 2009,NO_QUERY,amneely219,gaaahhhh way way way too early did it yesterday fine but 2 nights in a row and then work the next day baaad idea
0,2250815839,Sat Jun 20 01:34:19 PDT 2009,NO_QUERY,veezdabeezneez,now thats just wrong i would follow you again if i could jus so you could have 1000
1,2175624481,Mon Jun 15 01:31:08 PDT 2009,NO_QUERY,Nickyficki,no need for people to know what it is ha my night was okay xd und wie ham sie geschlafenmadame p
1,1976427445,Sat May 30 17:18:22 PDT 2009,NO_QUERY,talktodiane,i have been blogging for a long timejust now getting noticed by adverisers i am looking for ways to improve
1,1985489559,Sun May 31 17:12:09 PDT 2009,NO_QUERY,DefiantDebbie,like maybe jessie wrote that comment for him whatev kol vs feminem kol for the win
1,1883452460,Fri May 22 08:34:27 PDT 2009,NO_QUERY,iyaitssuzanne,okay lolz thankyou
1,2015623066,Wed Jun 03 05:07:55 PDT 2009,NO_QUERY,mcvane,thanks
1,2047545970,Fri Jun 05 13:48:51 PDT 2009,NO_QUERY,cslayer,awesome to see you around here jenn and i think billy mays would win that fight he owns the infomercial world
0,2198315431,Tue Jun 16 15:54:26 PDT 2009,NO_QUERY,JoshFitzner,not looking forward to work at all today
1,1881438214,Fri May 22 04:39:55 PDT 2009,NO_QUERY,Frankie89,i love it when old friends get in touch gotta love the old mamps crew and their gossip
1,2052675862,Sat Jun 06 01:35:28 PDT 2009,NO_QUERY,Momodel180,hahahaha almost forgot i finally got my pepsi from tonite
1,1964419366,Fri May 29 14:12:21 PDT 2009,NO_QUERY,jbabyyyy,beautiful day i saw someone roller blading im gonna take up roller blading now
1,2015683191,Wed Jun 03 05:16:35 PDT 2009,NO_QUERY,TanmoyDas,life would be full of activities  games  meetings  outings  picnics  songs and love  without internet trust me
1,2046684108,Fri Jun 05 12:32:26 PDT 2009,NO_QUERY,XxSuperHansxX,ive ceased nail painting to nag
0,2063740355,Sun Jun 07 03:53:27 PDT 2009,NO_QUERY,VivinAlvernia,already miss baby donkey
0,1678352032,Sat May 02 06:25:35 PDT 2009,NO_QUERY,ParisWerewolf,im up way too early
0,2217713887,Wed Jun 17 21:16:14 PDT 2009,NO_QUERY,DavidHogan,and i sent 2 replies to myself dammit cant win i blame the 2 hours of sleep i got
1,1557456436,Sun Apr 19 04:13:40 PDT 2009,NO_QUERY,varundave,intuitivevery very intuitiveover online n long distance too
0,1981250479,Sun May 31 08:45:20 PDT 2009,NO_QUERY,phoenix91,im fine bit scary for a while though a few touched down about 20 mins away from here
0,2229220571,Thu Jun 18 15:26:25 PDT 2009,NO_QUERY,sazokaa,sazokaaim hungry hahahah how can i eat knowing that tomorrow ill see the kooks impossible ahahah im so excited
1,2189839514,Tue Jun 16 01:02:45 PDT 2009,NO_QUERY,AlishaLoves,mcfly ticket just came id just painted my nails amp signed it like a lemon haha
1,1823511517,Sat May 16 22:10:08 PDT 2009,NO_QUERY,joehnlein,mwahaha im glad that i called and made you go to bed in an oh joe youre silly mind frame as opposed to angry
0,2182759665,Mon Jun 15 13:35:57 PDT 2009,NO_QUERY,mi5tery,woah have i even seen a more amazing sunset with my own eyes where is my camera
1,1972113169,Sat May 30 08:35:09 PDT 2009,NO_QUERY,Steffania,come to my garage sale in fresno ca
0,2018632471,Wed Jun 03 10:16:04 PDT 2009,NO_QUERY,BurntPaisley,first broken bone at 33 of course it had to be my foot which means i wont be able to wear wonderful new heels anytime soon
